Text,Image
urn:cts:greekLit:tlg0012.tlg001.msA:1.191,"urn:cite:hmt:vaimg.VA015VN_0517@0.479,0.4929,0.322,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:1.192,"urn:cite:hmt:vaimg.VA015VN_0517@0.483,0.5124,0.314,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:1.193,"urn:cite:hmt:vaimg.VA015VN_0517@0.482,0.5304,0.364,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:1.194,"urn:cite:hmt:vaimg.VA015VN_0517@0.477,0.547,0.337,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:1.195,"urn:cite:hmt:vaimg.VA015VN_0517@0.48,0.5657,0.351,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:1.196,"urn:cite:hmt:vaimg.VA015VN_0517@0.481,0.5838,0.347,0.0308"
urn:cts:greekLit:tlg0012.tlg001.msA:1.197,"urn:cite:hmt:vaimg.VA015VN_0517@0.48,0.6018,0.347,0.0308"
urn:cts:greekLit:tlg0012.tlg001.msA:1.198,"urn:cite:hmt:vaimg.VA015VN_0517@0.481,0.6243,0.309,0.0308"
urn:cts:greekLit:tlg0012.tlg001.msA:1.199,"urn:cite:hmt:vaimg.VA015VN_0517@0.475,0.6416,0.363,0.0308"
urn:cts:greekLit:tlg0012.tlg001.msA:1.200,"urn:cite:hmt:vaimg.VA015VN_0517@0.477,0.6619,0.343,0.0308"
urn:cts:greekLit:tlg0012.tlg001.msA:1.201,"urn:cite:hmt:vaimg.VA016RN_0017@0.182,0.1908,0.35,0.0346"
urn:cts:greekLit:tlg0012.tlg001.msA:1.202,"urn:cite:hmt:vaimg.VA016RN_0017@0.176,0.2134,0.329,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:1.203,"urn:cite:hmt:vaimg.VA016RN_0017@0.182,0.2299,0.307,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:1.204,"urn:cite:hmt:vaimg.VA016RN_0017@0.179,0.2479,0.308,0.0323"
urn:cts:greekLit:tlg0012.tlg001.msA:1.205,"urn:cite:hmt:vaimg.VA016RN_0017@0.179,0.2652,0.347,0.0346"
urn:cts:greekLit:tlg0012.tlg001.msA:1.206,"urn:cite:hmt:vaimg.VA016RN_0017@0.177,0.2863,0.347,0.0346"
urn:cts:greekLit:tlg0012.tlg001.msA:1.207,"urn:cite:hmt:vaimg.VA016RN_0017@0.183,0.3043,0.347,0.0346"
urn:cts:greekLit:tlg0012.tlg001.msA:1.208,"urn:cite:hmt:vaimg.VA016RN_0017@0.185,0.3253,0.337,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:1.209,"urn:cite:hmt:vaimg.VA016RN_0017@0.183,0.3456,0.337,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:1.210,"urn:cite:hmt:vaimg.VA016RN_0017@0.182,0.3636,0.337,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:1.211,"urn:cite:hmt:vaimg.VA016RN_0017@0.179,0.3854,0.337,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:1.212,"urn:cite:hmt:vaimg.VA016RN_0017@0.179,0.4035,0.324,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:1.213,"urn:cite:hmt:vaimg.VA016RN_0017@0.183,0.4207,0.34,0.0323"
urn:cts:greekLit:tlg0012.tlg001.msA:1.214,"urn:cite:hmt:vaimg.VA016RN_0017@0.18,0.4388,0.351,0.0323"
urn:cts:greekLit:tlg0012.tlg001.msA:1.215,"urn:cite:hmt:vaimg.VA016RN_0017@0.168,0.4598,0.407,0.0323"
urn:cts:greekLit:tlg0012.tlg001.msA:1.216,"urn:cite:hmt:vaimg.VA016RN_0017@0.168,0.4793,0.351,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:1.217,"urn:cite:hmt:vaimg.VA016RN_0017@0.178,0.4989,0.365,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:1.218,"urn:cite:hmt:vaimg.VA016RN_0017@0.177,0.5162,0.353,0.0331"
urn:cts:greekLit:tlg0012.tlg001.msA:1.219,"urn:cite:hmt:vaimg.VA016RN_0017@0.173,0.5342,0.353,0.0331"
urn:cts:greekLit:tlg0012.tlg001.msA:1.220,"urn:cite:hmt:vaimg.VA016RN_0017@0.173,0.5545,0.356,0.0331"
urn:cts:greekLit:tlg0012.tlg001.msA:1.221,"urn:cite:hmt:vaimg.VA016RN_0017@0.174,0.5733,0.342,0.0331"
urn:cts:greekLit:tlg0012.tlg001.msA:1.222,"urn:cite:hmt:vaimg.VA016RN_0017@0.171,0.5913,0.36,0.0331"
urn:cts:greekLit:tlg0012.tlg001.msA:1.223,"urn:cite:hmt:vaimg.VA016RN_0017@0.168,0.6108,0.334,0.0331"
urn:cts:greekLit:tlg0012.tlg001.msA:1.224,"urn:cite:hmt:vaimg.VA016RN_0017@0.177,0.6341,0.339,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:1.225,"urn:cite:hmt:vaimg.VA016RN_0017@0.173,0.6514,0.374,0.0353"
urn:cts:greekLit:tlg0012.tlg001.msA:1.226,"urn:cite:hmt:vaimg.VA016VN_0518@0.472,0.2096,0.321,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:1.227,"urn:cite:hmt:vaimg.VA016VN_0518@0.47,0.2299,0.321,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:1.228,"urn:cite:hmt:vaimg.VA016VN_0518@0.474,0.2494,0.321,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:1.229,"urn:cite:hmt:vaimg.VA016VN_0518@0.474,0.2494,0.321,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:1.230,"urn:cite:hmt:vaimg.VA016VN_0518@0.469,0.2878,0.332,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:1.231,"urn:cite:hmt:vaimg.VA016VN_0518@0.469,0.3043,0.359,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:1.232,"urn:cite:hmt:vaimg.VA016VN_0518@0.473,0.3261,0.305,0.0285"
urn:cts:greekLit:tlg0012.tlg001.msA:1.233,"urn:cite:hmt:vaimg.VA016VN_0518@0.472,0.3441,0.319,0.0285"
urn:cts:greekLit:tlg0012.tlg001.msA:1.234,"urn:cite:hmt:vaimg.VA016VN_0518@0.474,0.3614,0.35,0.0308"
urn:cts:greekLit:tlg0012.tlg001.msA:1.235,"urn:cite:hmt:vaimg.VA016VN_0518@0.47,0.3809,0.35,0.0308"
urn:cts:greekLit:tlg0012.tlg001.msA:1.236,"urn:cite:hmt:vaimg.VA016VN_0518@0.473,0.3982,0.333,0.0308"
urn:cts:greekLit:tlg0012.tlg001.msA:1.237,"urn:cite:hmt:vaimg.VA016VN_0518@0.476,0.4192,0.333,0.0308"
urn:cts:greekLit:tlg0012.tlg001.msA:1.238,"urn:cite:hmt:vaimg.VA016VN_0518@0.473,0.4373,0.353,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:1.239,"urn:cite:hmt:vaimg.VA016VN_0518@0.47,0.4576,0.341,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:1.240,"urn:cite:hmt:vaimg.VA016VN_0518@0.472,0.4748,0.341,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:1.241,"urn:cite:hmt:vaimg.VA016VN_0518@0.474,0.4921,0.35,0.0308"
urn:cts:greekLit:tlg0012.tlg001.msA:1.242,"urn:cite:hmt:vaimg.VA016VN_0518@0.474,0.5101,0.36,0.0346"
urn:cts:greekLit:tlg0012.tlg001.msA:1.243,"urn:cite:hmt:vaimg.VA016VN_0518@0.476,0.5297,0.359,0.0308"
urn:cts:greekLit:tlg0012.tlg001.msA:1.244,"urn:cite:hmt:vaimg.VA016VN_0518@0.471,0.5477,0.34,0.0361"
urn:cts:greekLit:tlg0012.tlg001.msA:1.245,"urn:cite:hmt:vaimg.VA016VN_0518@0.473,0.5672,0.36,0.0346"
urn:cts:greekLit:tlg0012.tlg001.msA:1.246,"urn:cite:hmt:vaimg.VA016VN_0518@0.476,0.5853,0.341,0.0346"
urn:cts:greekLit:tlg0012.tlg001.msA:1.247,"urn:cite:hmt:vaimg.VA016VN_0518@0.48,0.6033,0.336,0.0308"
urn:cts:greekLit:tlg0012.tlg001.msA:1.248,"urn:cite:hmt:vaimg.VA016VN_0518@0.476,0.6251,0.342,0.0285"
urn:cts:greekLit:tlg0012.tlg001.msA:1.249,"urn:cite:hmt:vaimg.VA016VN_0518@0.477,0.6424,0.352,0.0331"
urn:cts:greekLit:tlg0012.tlg001.msA:1.250,"urn:cite:hmt:vaimg.VA016VN_0518@0.472,0.6634,0.343,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:1.251,"urn:cite:hmt:vaimg.VA017RN_0018@0.181,0.1946,0.358,0.0285"
urn:cts:greekLit:tlg0012.tlg001.msA:1.252,"urn:cite:hmt:vaimg.VA017RN_0018@0.177,0.2134,0.375,0.0285"
urn:cts:greekLit:tlg0012.tlg001.msA:1.253,"urn:cite:hmt:vaimg.VA017RN_0018@0.177,0.2329,0.338,0.0285"
urn:cts:greekLit:tlg0012.tlg001.msA:1.254,"urn:cite:hmt:vaimg.VA017RN_0018@0.17,0.2502,0.359,0.0285"
urn:cts:greekLit:tlg0012.tlg001.msA:1.255,"urn:cite:hmt:vaimg.VA017RN_0018@0.178,0.269,0.335,0.0285"
urn:cts:greekLit:tlg0012.tlg001.msA:1.256,"urn:cite:hmt:vaimg.VA017RN_0018@0.175,0.2885,0.335,0.0285"
urn:cts:greekLit:tlg0012.tlg001.msA:1.257,"urn:cite:hmt:vaimg.VA017RN_0018@0.175,0.3088,0.36,0.0285"
urn:cts:greekLit:tlg0012.tlg001.msA:1.258,"urn:cite:hmt:vaimg.VA017RN_0018@0.174,0.3298,0.363,0.0285"
urn:cts:greekLit:tlg0012.tlg001.msA:1.259,"urn:cite:hmt:vaimg.VA017RN_0018@0.174,0.3479,0.34,0.0285"
urn:cts:greekLit:tlg0012.tlg001.msA:1.260,"urn:cite:hmt:vaimg.VA017RN_0018@0.175,0.3659,0.321,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:1.261,"urn:cite:hmt:vaimg.VA017RN_0018@0.177,0.3869,0.363,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:1.262,"urn:cite:hmt:vaimg.VA017RN_0018@0.175,0.4072,0.337,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:1.263,"urn:cite:hmt:vaimg.VA017RN_0018@0.176,0.4275,0.346,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:1.264,"urn:cite:hmt:vaimg.VA017RN_0018@0.176,0.4455,0.353,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:1.266,"urn:cite:hmt:vaimg.VA017RN_0018@0.173,0.4643,0.382,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:1.267,"urn:cite:hmt:vaimg.VA017RN_0018@0.173,0.4831,0.338,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:1.268,"urn:cite:hmt:vaimg.VA017RN_0018@0.173,0.5019,0.356,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:1.269,"urn:cite:hmt:vaimg.VA017RN_0018@0.172,0.5229,0.365,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:1.270,"urn:cite:hmt:vaimg.VA017RN_0018@0.169,0.5432,0.374,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:1.271,"urn:cite:hmt:vaimg.VA017RN_0018@0.17,0.5597,0.383,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:1.272,"urn:cite:hmt:vaimg.VA017RN_0018@0.17,0.5808,0.364,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:1.273,"urn:cite:hmt:vaimg.VA017RN_0018@0.17,0.598,0.368,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:1.274,"urn:cite:hmt:vaimg.VA017RN_0018@0.17,0.6176,0.386,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:1.275,"urn:cite:hmt:vaimg.VA017RN_0018@0.173,0.6379,0.366,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:1.276,"urn:cite:hmt:vaimg.VA017RN_0018@0.173,0.6566,0.365,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:1.277,"urn:cite:hmt:vaimg.VA017VN_0519@0.481,0.2134,0.319,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:1.278,"urn:cite:hmt:vaimg.VA017VN_0519@0.482,0.2329,0.319,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:1.279,"urn:cite:hmt:vaimg.VA017VN_0519@0.476,0.2509,0.345,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:1.280,"urn:cite:hmt:vaimg.VA017VN_0519@0.476,0.2705,0.351,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:1.281,"urn:cite:hmt:vaimg.VA017VN_0519@0.478,0.2893,0.343,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:1.282,"urn:cite:hmt:vaimg.VA017VN_0519@0.479,0.3088,0.346,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:1.283,"urn:cite:hmt:vaimg.VA017VN_0519@0.47,0.3283,0.355,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:1.284,"urn:cite:hmt:vaimg.VA017VN_0519@0.485,0.3471,0.34,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:1.285,"urn:cite:hmt:vaimg.VA017VN_0519@0.472,0.3651,0.367,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:1.286,"urn:cite:hmt:vaimg.VA017VN_0519@0.48,0.3839,0.367,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:1.287,"urn:cite:hmt:vaimg.VA017VN_0519@0.483,0.4035,0.369,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:1.288,"urn:cite:hmt:vaimg.VA017VN_0519@0.481,0.4237,0.369,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:1.289,"urn:cite:hmt:vaimg.VA017VN_0519@0.48,0.4433,0.331,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:1.290,"urn:cite:hmt:vaimg.VA017VN_0519@0.48,0.4628,0.344,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:1.291,"urn:cite:hmt:vaimg.VA017VN_0519@0.489,0.4816,0.344,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:1.292,"urn:cite:hmt:vaimg.VA017VN_0519@0.479,0.4996,0.352,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:1.293,"urn:cite:hmt:vaimg.VA017VN_0519@0.487,0.5192,0.343,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:1.294,"urn:cite:hmt:vaimg.VA017VN_0519@0.483,0.5379,0.347,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:1.295,"urn:cite:hmt:vaimg.VA017VN_0519@0.488,0.5567,0.347,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:1.296,"urn:cite:hmt:vaimg.VA017VN_0519@0.487,0.5763,0.323,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:1.297,"urn:cite:hmt:vaimg.VA017VN_0519@0.487,0.5958,0.34,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:1.298,"urn:cite:hmt:vaimg.VA017VN_0519@0.481,0.6138,0.366,0.0308"
urn:cts:greekLit:tlg0012.tlg001.msA:1.299,"urn:cite:hmt:vaimg.VA017VN_0519@0.488,0.6319,0.359,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:1.300,"urn:cite:hmt:vaimg.VA017VN_0519@0.48,0.6491,0.366,0.0323"
urn:cts:greekLit:tlg0012.tlg001.msA:1.301,"urn:cite:hmt:vaimg.VA017VN_0519@0.486,0.6672,0.352,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:1.302,"urn:cite:hmt:vaimg.VA018RN_0019@0.163,0.1991,0.346,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:1.303,"urn:cite:hmt:vaimg.VA018RN_0019@0.163,0.2179,0.341,0.0338"
urn:cts:greekLit:tlg0012.tlg001.msA:1.304,"urn:cite:hmt:vaimg.VA018RN_0019@0.164,0.2374,0.321,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:1.305,"urn:cite:hmt:vaimg.VA018RN_0019@0.164,0.2585,0.364,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:1.306,"urn:cite:hmt:vaimg.VA018RN_0019@0.158,0.275,0.344,0.0308"
urn:cts:greekLit:tlg0012.tlg001.msA:1.307,"urn:cite:hmt:vaimg.VA018RN_0019@0.167,0.2945,0.328,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:1.308,"urn:cite:hmt:vaimg.VA018RN_0019@0.169,0.3148,0.353,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:1.309,"urn:cite:hmt:vaimg.VA018RN_0019@0.164,0.3328,0.359,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:1.310,"urn:cite:hmt:vaimg.VA018RN_0019@0.163,0.3516,0.349,0.0323"
urn:cts:greekLit:tlg0012.tlg001.msA:1.311,"urn:cite:hmt:vaimg.VA018RN_0019@0.161,0.3696,0.389,0.0338"
urn:cts:greekLit:tlg0012.tlg001.msA:1.312,"urn:cite:hmt:vaimg.VA018RN_0019@0.162,0.3907,0.368,0.0308"
urn:cts:greekLit:tlg0012.tlg001.msA:1.313,"urn:cite:hmt:vaimg.VA018RN_0019@0.153,0.411,0.368,0.0308"
urn:cts:greekLit:tlg0012.tlg001.msA:1.314,"urn:cite:hmt:vaimg.VA018RN_0019@0.162,0.4298,0.389,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:1.315,"urn:cite:hmt:vaimg.VA018RN_0019@0.161,0.45,0.34,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:1.316,"urn:cite:hmt:vaimg.VA018RN_0019@0.158,0.4696,0.367,0.0308"
urn:cts:greekLit:tlg0012.tlg001.msA:1.317,"urn:cite:hmt:vaimg.VA018RN_0019@0.157,0.4884,0.39,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:1.318,"urn:cite:hmt:vaimg.VA018RN_0019@0.157,0.5064,0.398,0.0338"
urn:cts:greekLit:tlg0012.tlg001.msA:1.319,"urn:cite:hmt:vaimg.VA018RN_0019@0.154,0.5252,0.376,0.0338"
urn:cts:greekLit:tlg0012.tlg001.msA:1.320,"urn:cite:hmt:vaimg.VA018RN_0019@0.157,0.5462,0.392,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:1.321,"urn:cite:hmt:vaimg.VA018RN_0019@0.154,0.5665,0.37,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:1.322,"urn:cite:hmt:vaimg.VA018RN_0019@0.161,0.5838,0.35,0.0331"
urn:cts:greekLit:tlg0012.tlg001.msA:1.323,"urn:cite:hmt:vaimg.VA018RN_0019@0.152,0.6063,0.392,0.0285"
urn:cts:greekLit:tlg0012.tlg001.msA:1.324,"urn:cite:hmt:vaimg.VA018RN_0019@0.159,0.6251,0.379,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:1.325,"urn:cite:hmt:vaimg.VA018RN_0019@0.157,0.6431,0.355,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:1.326,"urn:cite:hmt:vaimg.VA018RN_0019@0.156,0.6612,0.372,0.0323"
urn:cts:greekLit:tlg0012.tlg001.msA:1.327,"urn:cite:hmt:vaimg.VA018VN_0520@0.512,0.2096,0.344,0.0285"
urn:cts:greekLit:tlg0012.tlg001.msA:1.328,"urn:cite:hmt:vaimg.VA018VN_0520@0.52,0.2314,0.344,0.0285"
urn:cts:greekLit:tlg0012.tlg001.msA:1.329,"urn:cite:hmt:vaimg.VA018VN_0520@0.513,0.2502,0.344,0.0285"
urn:cts:greekLit:tlg0012.tlg001.msA:1.330,"urn:cite:hmt:vaimg.VA018VN_0520@0.521,0.2667,0.348,0.0323"
urn:cts:greekLit:tlg0012.tlg001.msA:1.331,"urn:cite:hmt:vaimg.VA018VN_0520@0.518,0.2878,0.335,0.0285"
urn:cts:greekLit:tlg0012.tlg001.msA:1.332,"urn:cite:hmt:vaimg.VA018VN_0520@0.521,0.3065,0.341,0.0308"
urn:cts:greekLit:tlg0012.tlg001.msA:1.333,"urn:cite:hmt:vaimg.VA018VN_0520@0.52,0.3253,0.318,0.0308"
urn:cts:greekLit:tlg0012.tlg001.msA:1.334,"urn:cite:hmt:vaimg.VA018VN_0520@0.509,0.3426,0.345,0.0376"
urn:cts:greekLit:tlg0012.tlg001.msA:1.335,"urn:cite:hmt:vaimg.VA018VN_0520@0.518,0.3599,0.344,0.0331"
urn:cts:greekLit:tlg0012.tlg001.msA:1.336,"urn:cite:hmt:vaimg.VA018VN_0520@0.518,0.3824,0.338,0.0323"
urn:cts:greekLit:tlg0012.tlg001.msA:1.337,"urn:cite:hmt:vaimg.VA018VN_0520@0.522,0.3997,0.338,0.0323"
urn:cts:greekLit:tlg0012.tlg001.msA:1.338,"urn:cite:hmt:vaimg.VA018VN_0520@0.522,0.4185,0.341,0.0323"
urn:cts:greekLit:tlg0012.tlg001.msA:1.339,"urn:cite:hmt:vaimg.VA018VN_0520@0.511,0.4388,0.341,0.0323"
urn:cts:greekLit:tlg0012.tlg001.msA:1.340,"urn:cite:hmt:vaimg.VA018VN_0520@0.516,0.4568,0.355,0.0353"
urn:cts:greekLit:tlg0012.tlg001.msA:1.341,"urn:cite:hmt:vaimg.VA018VN_0520@0.509,0.4756,0.355,0.0353"
urn:cts:greekLit:tlg0012.tlg001.msA:1.342,"urn:cite:hmt:vaimg.VA018VN_0520@0.522,0.4966,0.317,0.0285"
urn:cts:greekLit:tlg0012.tlg001.msA:1.343,"urn:cite:hmt:vaimg.VA018VN_0520@0.52,0.5154,0.328,0.0285"
urn:cts:greekLit:tlg0012.tlg001.msA:1.344,"urn:cite:hmt:vaimg.VA018VN_0520@0.517,0.5312,0.347,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:1.345,"urn:cite:hmt:vaimg.VA018VN_0520@0.517,0.547,0.365,0.0391"
urn:cts:greekLit:tlg0012.tlg001.msA:1.346,"urn:cite:hmt:vaimg.VA018VN_0520@0.519,0.5687,0.346,0.0338"
urn:cts:greekLit:tlg0012.tlg001.msA:1.347,"urn:cite:hmt:vaimg.VA018VN_0520@0.517,0.5875,0.37,0.0323"
urn:cts:greekLit:tlg0012.tlg001.msA:1.348,"urn:cite:hmt:vaimg.VA018VN_0520@0.522,0.6078,0.362,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:1.349,"urn:cite:hmt:vaimg.VA018VN_0520@0.521,0.6281,0.352,0.0308"
urn:cts:greekLit:tlg0012.tlg001.msA:1.350,"urn:cite:hmt:vaimg.VA018VN_0520@0.518,0.6469,0.352,0.0308"
urn:cts:greekLit:tlg0012.tlg001.msA:1.351,"urn:cite:hmt:vaimg.VA018VN_0520@0.518,0.6634,0.361,0.0353"
urn:cts:greekLit:tlg0012.tlg001.msA:1.352,"urn:cite:hmt:vaimg.VA019RN_0020@0.164,0.1961,0.358,0.0338"
urn:cts:greekLit:tlg0012.tlg001.msA:1.353,"urn:cite:hmt:vaimg.VA019RN_0020@0.166,0.2231,0.343,0.0285"
urn:cts:greekLit:tlg0012.tlg001.msA:1.354,"urn:cite:hmt:vaimg.VA019RN_0020@0.164,0.2434,0.347,0.0285"
urn:cts:greekLit:tlg0012.tlg001.msA:1.355,"urn:cite:hmt:vaimg.VA019RN_0020@0.163,0.2607,0.33,0.0285"
urn:cts:greekLit:tlg0012.tlg001.msA:1.356,"urn:cite:hmt:vaimg.VA019RN_0020@0.162,0.278,0.377,0.0285"
urn:cts:greekLit:tlg0012.tlg001.msA:1.357,"urn:cite:hmt:vaimg.VA019RN_0020@0.158,0.296,0.386,0.0338"
urn:cts:greekLit:tlg0012.tlg001.msA:1.358,"urn:cite:hmt:vaimg.VA019RN_0020@0.162,0.3171,0.369,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:1.359,"urn:cite:hmt:vaimg.VA019RN_0020@0.161,0.3351,0.383,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:1.360,"urn:cite:hmt:vaimg.VA019RN_0020@0.161,0.3561,0.358,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:1.361,"urn:cite:hmt:vaimg.VA019RN_0020@0.157,0.3749,0.393,0.0323"
urn:cts:greekLit:tlg0012.tlg001.msA:1.362,"urn:cite:hmt:vaimg.VA019RN_0020@0.155,0.3929,0.369,0.0323"
urn:cts:greekLit:tlg0012.tlg001.msA:1.363,"urn:cite:hmt:vaimg.VA019RN_0020@0.153,0.4125,0.356,0.0323"
urn:cts:greekLit:tlg0012.tlg001.msA:1.364,"urn:cite:hmt:vaimg.VA019RN_0020@0.154,0.4328,0.399,0.0285"
urn:cts:greekLit:tlg0012.tlg001.msA:1.365,"urn:cite:hmt:vaimg.VA019RN_0020@0.16,0.4493,0.324,0.0308"
urn:cts:greekLit:tlg0012.tlg001.msA:1.366,"urn:cite:hmt:vaimg.VA019RN_0020@0.156,0.4696,0.342,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:1.367,"urn:cite:hmt:vaimg.VA019RN_0020@0.157,0.4869,0.389,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:1.368,"urn:cite:hmt:vaimg.VA019RN_0020@0.16,0.5064,0.389,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:1.369,"urn:cite:hmt:vaimg.VA019RN_0020@0.16,0.5267,0.361,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:1.370,"urn:cite:hmt:vaimg.VA019RN_0020@0.152,0.5447,0.373,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:1.371,"urn:cite:hmt:vaimg.VA019RN_0020@0.156,0.5642,0.373,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:1.372,"urn:cite:hmt:vaimg.VA019RN_0020@0.144,0.583,0.387,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:1.373,"urn:cite:hmt:vaimg.VA019RN_0020@0.158,0.6018,0.343,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:1.374,"urn:cite:hmt:vaimg.VA019RN_0020@0.15,0.6206,0.379,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:1.375,"urn:cite:hmt:vaimg.VA019RN_0020@0.158,0.6386,0.332,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:1.376,"urn:cite:hmt:vaimg.VA019RN_0020@0.151,0.6566,0.335,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:1.377,"urn:cite:hmt:vaimg.VA019VN_0521@0.531,0.2089,0.354,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:1.378,"urn:cite:hmt:vaimg.VA019VN_0521@0.528,0.2284,0.354,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:1.379,"urn:cite:hmt:vaimg.VA019VN_0521@0.528,0.2457,0.375,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:1.380,"urn:cite:hmt:vaimg.VA019VN_0521@0.526,0.2675,0.367,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:1.381,"urn:cite:hmt:vaimg.VA019VN_0521@0.529,0.287,0.362,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:1.382,"urn:cite:hmt:vaimg.VA019VN_0521@0.529,0.3035,0.352,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:1.383,"urn:cite:hmt:vaimg.VA019VN_0521@0.53,0.3246,0.366,0.0293"
